WERKS,EQUNR,EMATN,DATAB,DATBI,MAABC,MENGE,LEADTIME,cut_date,operate_day,k,demand_peryear,Anper
F601,F3O-3007UJ,6101917,2021-01-26,2099-12-31,B,2.0,88.0,2021-12-31,339,1.0,2.0,PSP
F601,F3O-3007UJT,6086548,2021-01-26,2099-12-31,B,4.0,186.0,2021-12-31,339,1.0,4.0,PSP
F601,F5A-103D,6086548,2016-01-01,2099-12-31,B,70.0,186.0,2021-12-31,2191,6.0,11.666666666666666,PSP
F601,F3O-3008J,6081119,2021-01-26,2099-12-31,B,1.0,225.33333333333334,2021-12-31,339,1.0,1.0,PSP
F601,F5A-102UF2,6081119,2016-05-23,2099-12-31,B,2.0,225.33333333333334,2021-12-31,2048,6.0,0.3333333333333333,PSP
F601,F5U-DA401,6081119,2016-06-21,2099-12-31,B,2.0,225.33333333333334,2021-12-31,2019,6.0,0.3333333333333333,PSP
F601,F3O-3008J,6098592,2021-01-26,2099-12-31,B,2.0,604.0,2021-12-31,339,1.0,2.0,PSP
F601,F3O-3008J,6154358,2021-01-26,2099-12-31,B,1.0,492.0,2021-12-31,339,1.0,1.0,PSP
F601,F3O-3008JMC,6083242,2016-01-01,2099-12-31,B,1.0,380.5,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F4O-4009J,6083242,2021-01-26,2099-12-31,B,1.0,380.5,2021-12-31,339,1.0,1.0,PSP
F601,F5A-102UF2,6083242,2016-05-23,2099-12-31,B,1.0,380.5,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F3O-3008LJM,6162385,2021-01-26,2099-12-31,B,2.0,185.0,2021-12-31,339,1.0,2.0,PSP
F601,F6P-6101FG,6162385,2021-01-26,2099-12-31,B,2.0,185.0,2021-12-31,339,1.0,2.0,PSP
F601,F3O-3201J,6082894,2021-01-26,2099-12-31,B,10.0,230.0,2021-12-31,339,1.0,10.0,PSP
F601,F3O-3201J,6083070,2021-01-26,2099-12-31,B,10.0,431.5,2021-12-31,339,1.0,10.0,PSP
F601,F4U-WGA-601B,6083070,2016-01-01,2099-12-31,B,8.0,431.5,2021-12-31,2191,6.0,1.3333333333333333,PSP
F601,F5A-101B,6083070,2016-01-01,2099-12-31,B,40.0,431.5,2021-12-31,2191,6.0,6.666666666666667,PSP
F601,F5A-5106J,6083070,2016-05-23,2099-12-31,B,4.0,431.5,2021-12-31,2048,6.0,0.6666666666666666,PSP
F601,F5U-FC301,6083070,2016-06-21,2099-12-31,B,20.0,431.5,2021-12-31,2019,6.0,3.3333333333333335,PSP
F601,F5U-GA105A,6083070,2016-06-21,2099-12-31,B,2.0,431.5,2021-12-31,2019,6.0,0.3333333333333333,PSP
F601,F5U-GT101,6083070,2016-06-21,2099-12-31,B,12.0,431.5,2021-12-31,2019,6.0,2.0,PSP
F601,FPU-2852V,6083070,2016-06-09,2099-12-31,B,20.0,431.5,2021-12-31,2031,6.0,3.3333333333333335,PSP
F601,FPU-5854V,6083070,2016-06-09,2099-12-31,B,7.0,431.5,2021-12-31,2031,6.0,1.1666666666666667,PSP
F601,F3O-3201J,6083244,2021-01-26,2099-12-31,B,1.0,222.5,2021-12-31,339,1.0,1.0,PSP
F601,F3U-UDC101,6083244,2016-01-01,2099-12-31,B,2.0,222.5,2021-12-31,2191,6.0,0.3333333333333333,PSP
F601,F3O-3201J,6098157,2021-01-26,2099-12-31,B,1.0,244.0,2021-12-31,339,1.0,1.0,PSP
F601,F3O-3201J,6154057,2021-01-26,2099-12-31,B,2.0,176.0,2021-12-31,339,1.0,2.0,PSP
F601,F3O-3201J,6154329,2021-01-26,2099-12-31,B,1.0,234.5,2021-12-31,339,1.0,1.0,PSP
F601,F5U-DA201,6154329,2016-06-21,2099-12-31,B,2.0,234.5,2021-12-31,2019,6.0,0.3333333333333333,PSP
F601,F3O-3201J,6161471,2021-01-26,2099-12-31,B,2.0,163.0,2021-12-31,339,1.0,2.0,PSP
F601,F3O-3201JA,6161471,2021-01-26,2099-12-31,B,12.0,163.0,2021-12-31,339,1.0,12.0,PSP
F601,F3O-3201J,6166718,2021-01-26,2099-12-31,B,2.0,327.0,2021-12-31,339,1.0,2.0,PSP
F601,F3O-3201J,6166719,2021-01-26,2099-12-31,B,10.0,277.5,2021-12-31,339,1.0,10.0,PSP
F601,F3O-3201J,6166721,2021-01-26,2099-12-31,B,1.0,317.0,2021-12-31,339,1.0,1.0,PSP
F601,F3O-3201JM,6162369,2016-01-01,2099-12-31,B,2.0,185.0,2021-12-31,2191,6.0,0.3333333333333333,PSP
F601,F3O-3201U,6157132,2021-01-26,2099-12-31,B,1.0,281.0,2021-12-31,339,1.0,1.0,PSP
F601,F5O-5003U,6157132,2021-01-26,2099-12-31,B,1.0,281.0,2021-12-31,339,1.0,1.0,PSP
F601,F3O-3201UAG,6101617,2021-01-26,2099-12-31,B,2.0,236.0,2021-12-31,339,1.0,2.0,PSP
F601,F3O-3201UAGGB,6101617,2021-01-26,2099-12-31,B,1.0,236.0,2021-12-31,339,1.0,1.0,PSP
F601,F3O-3201UAGGB,6102553,2021-01-26,2099-12-31,B,1.0,359.5,2021-12-31,339,1.0,1.0,PSP
F601,F3O-3202L,6084163,2021-01-26,2099-12-31,B,1.0,102.0,2021-12-31,339,1.0,1.0,PSP
F601,F3O-3202L,6084539,2021-01-26,2099-12-31,B,1.0,276.0,2021-12-31,339,1.0,1.0,PSP
F601,F3U-UDA401,6084539,2016-05-23,2099-12-31,B,1.0,276.0,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F3O-3204U,6080771,2021-01-26,2099-12-31,B,9.0,240.0,2021-12-31,339,1.0,9.0,PSP
F601,F3U-UDC101,6080771,2016-01-01,2099-12-31,B,5.0,240.0,2021-12-31,2191,6.0,0.8333333333333334,PSP
F601,F4O-4204U3,6080771,2021-01-26,2099-12-31,B,2.0,240.0,2021-12-31,339,1.0,2.0,PSP
F601,F4U-WEF-602,6080771,2016-01-01,2099-12-31,B,10.0,240.0,2021-12-31,2191,6.0,1.6666666666666667,PSP
F601,F3O-3204U,6080772,2021-01-26,2099-12-31,B,7.0,183.0,2021-12-31,339,1.0,7.0,PSP
F601,F5O-5204U,6080772,2021-01-26,2099-12-31,B,3.0,183.0,2021-12-31,339,1.0,3.0,PSP
F601,F3O-3204U,6132401,2021-01-26,2099-12-31,B,1.0,77.0,2021-12-31,339,1.0,1.0,PSP
F601,F3O-3204U,6163714,2021-01-26,2099-12-31,B,5.0,85.0,2021-12-31,339,1.0,5.0,PSP
F601,F3O-3204U3-VI,6093643,2021-01-26,2099-12-31,B,2.0,237.5,2021-12-31,339,1.0,2.0,PSP
F601,F3O-3204U5,6157047,2021-01-26,2099-12-31,B,1.0,871.0,2021-12-31,339,1.0,1.0,PSP
F601,F3O-3207JD,6157000,2016-05-23,2099-12-31,B,1.0,286.0,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F3O-3207LLM,6162368,2021-01-26,2099-12-31,B,3.0,185.0,2021-12-31,339,1.0,3.0,PSP
F601,F4A-103J,6162368,2017-01-04,2099-12-31,B,1.0,185.0,2021-12-31,1822,5.0,0.2,PSP
F601,FPU-2857V,6162368,2016-06-09,2099-12-31,B,2.0,185.0,2021-12-31,2031,6.0,0.3333333333333333,PSP
F601,F3O-3208L,6154014,2021-01-26,2099-12-31,B,8.0,130.66666666666666,2021-12-31,339,1.0,8.0,PSP
F601,F3U-UEA404C,6154014,2016-05-23,2099-12-31,B,28.0,130.66666666666666,2021-12-31,2048,6.0,4.666666666666667,PSP
F601,F3O-3209JAT,6166404,2021-01-26,2099-12-31,B,1.0,222.0,2021-12-31,339,1.0,1.0,PSP
F601,F6O-6203J1A,6166404,2020-11-26,2099-12-31,B,1.0,222.0,2021-12-31,400,1.0,1.0,PSP
F601,F6O-6210F9,6166404,2020-11-27,2099-12-31,B,6.0,222.0,2021-12-31,399,1.0,6.0,PSP
F601,F3O-3209JBT,6086483,2021-01-26,2099-12-31,B,4.0,457.0,2021-12-31,339,1.0,4.0,PSP
F601,F3O-3209JBT,6168399,2021-01-26,2099-12-31,B,20.0,277.0,2021-12-31,339,1.0,20.0,PSP
F601,F3O-3209JCGB,6102199,2021-01-26,2099-12-31,B,4.0,358.0,2021-12-31,339,1.0,4.0,PSP
F601,F3O-3209JCGB,6157392,2021-01-26,2099-12-31,B,4.0,358.0,2021-12-31,339,1.0,4.0,PSP
F601,F3O-3209LJAM,6090588,2021-01-26,2099-12-31,B,1.0,184.0,2021-12-31,339,1.0,1.0,PSP
F601,F3O-3210J,6086327,2021-01-26,2099-12-31,B,1.0,1325.0,2021-12-31,339,1.0,1.0,PSP
F601,F3O-3309JB,6094922,2021-01-26,2099-12-31,B,1.0,377.0,2021-12-31,339,1.0,1.0,PSP
F601,F3O-3309JB,6094982,2021-01-26,2099-12-31,C,1.0,277.0,2021-12-31,339,1.0,1.0,PSP
F601,F3O-3401JA,6091219,2016-12-23,2099-12-31,B,1.0,356.0,2021-12-31,1834,5.0,0.2,PSP
F601,F3U-WGA-602B-AL,6091219,2016-01-01,2099-12-31,B,1.0,356.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F4A-1107JC,6091219,2016-05-23,2099-12-31,B,1.0,356.0,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F4U-FCV-102,6091219,2016-12-19,2099-12-31,B,1.0,356.0,2021-12-31,1838,5.0,0.2,PSP
F601,F3O-45FG,6154690,2021-01-26,2099-12-31,B,2.0,782.0,2021-12-31,339,1.0,2.0,PSP
F601,F3O-BFWC3002,6093939,2021-01-26,2099-12-31,B,1.0,316.3333333333333,2021-12-31,339,1.0,1.0,PSP
F601,F3U-FI104-2,6093939,2016-01-01,2099-12-31,B,1.0,316.3333333333333,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F4U-UDA202,6093939,2016-01-01,2099-12-31,B,1.0,316.3333333333333,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F5A-103J,6093939,2016-06-15,2099-12-31,B,2.0,316.3333333333333,2021-12-31,2025,6.0,0.3333333333333333,PSP
F601,F6P-2001BO,6093939,2021-01-26,2099-12-31,B,2.0,316.3333333333333,2021-12-31,339,1.0,2.0,PSP
F601,F6P-5002BF,6093939,2021-01-26,2099-12-31,B,1.0,316.3333333333333,2021-12-31,339,1.0,1.0,PSP
F601,FBM-0030A,6093939,2016-01-01,2099-12-31,B,1.0,316.3333333333333,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,FPU-2856V1,6093939,2016-06-09,2099-12-31,B,1.0,316.3333333333333,2021-12-31,2031,6.0,0.16666666666666666,PSP
F601,F3O-MAXONPB,6093259,2021-01-26,2099-12-31,B,1.0,460.0,2021-12-31,339,1.0,1.0,PSP
F601,F3U-EMV101,6202952,2016-01-01,2099-12-31,B,1.0,188.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-EMV103,6082764,2016-01-01,2099-12-31,B,8.0,249.0,2021-12-31,2191,6.0,1.3333333333333333,PSP
F601,F5U-DC101,6082764,2016-06-21,2099-12-31,B,10.0,249.0,2021-12-31,2019,6.0,1.6666666666666667,PSP
F601,F6P-4003PK,6082764,2021-01-26,2099-12-31,B,20.0,249.0,2021-12-31,339,1.0,20.0,PSP
F601,F3U-EMV103,6093637,2016-01-01,2099-12-31,B,1.0,390.6666666666667,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-PIC402,6093637,2016-05-23,2099-12-31,B,1.0,390.6666666666667,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F3U-UDC101,6093637,2016-01-01,2099-12-31,B,1.0,390.6666666666667,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F6U-BJ702,6093637,2016-01-01,2099-12-31,B,2.0,390.6666666666667,2021-12-31,2191,6.0,0.3333333333333333,PSP
F601,F3U-FCV404,6091216,2016-05-23,2099-12-31,B,1.0,266.0,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F3U-HC201D,6091216,2016-05-23,2099-12-31,B,1.0,266.0,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F3U-TCV204,6091216,2016-01-01,2099-12-31,B,1.0,266.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F5U-GF201C,6091216,2016-06-21,2099-12-31,B,1.0,266.0,2021-12-31,2019,6.0,0.16666666666666666,PSP
F601,F3U-FI201,6090601,2016-01-01,2099-12-31,B,1.0,233.5,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-UDC101,6090601,2016-01-01,2099-12-31,B,1.0,233.5,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-FR205,6086503,2016-05-23,2099-12-31,B,14.0,237.0,2021-12-31,2048,6.0,2.3333333333333335,PSP
F601,F3U-UEA203,6086503,2016-01-01,2099-12-31,B,14.0,237.0,2021-12-31,2191,6.0,2.3333333333333335,PSP
F601,F3U-FRS407,6171620,2016-05-23,2099-12-31,B,1.0,159.75,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F3U-UFA161,6171620,2016-01-01,2099-12-31,B,1.0,159.75,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-UGA202A,6171620,2016-05-23,2099-12-31,B,1.0,159.75,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F4O-4008F,6171620,2021-01-26,2099-12-31,B,1.0,159.75,2021-12-31,339,1.0,1.0,PSP
F601,F5O-4007JX,6171620,2021-01-26,2099-12-31,B,1.0,159.75,2021-12-31,339,1.0,1.0,PSP
F601,F5U-DA503,6171620,2016-06-21,2099-12-31,B,1.0,159.75,2021-12-31,2019,6.0,0.16666666666666666,PSP
F601,F5U-FA113,6171620,2016-06-21,2099-12-31,B,1.0,159.75,2021-12-31,2019,6.0,0.16666666666666666,PSP
F601,F6O-6209JA,6171620,2020-11-26,2099-12-31,B,2.0,159.75,2021-12-31,400,1.0,2.0,PSP
F601,F3U-GA-102A-AL,6093292,2016-06-04,2099-12-31,B,1.0,30.0,2021-12-31,2036,6.0,0.16666666666666666,PSP
F601,F3U-GA102B-AL,6090740,2016-01-01,2099-12-31,B,1.0,345.5,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-GB-101B-AL,6100542,2016-06-04,2099-12-31,B,1.0,785.6666666666666,2021-12-31,2036,6.0,0.16666666666666666,PSP
F601,F3U-UGB101A,6100542,2016-01-01,2099-12-31,B,2.0,785.6666666666666,2021-12-31,2191,6.0,0.3333333333333333,PSP
F601,F3U-UGB101B,6100542,2016-01-01,2099-12-31,B,2.0,785.6666666666666,2021-12-31,2191,6.0,0.3333333333333333,PSP
F601,F4U-UGB-101A,6100542,2016-01-01,2099-12-31,B,1.0,785.6666666666666,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F4U-UGB-101B,6100542,2016-01-01,2099-12-31,B,2.0,785.6666666666666,2021-12-31,2191,6.0,0.3333333333333333,PSP
F601,F3U-LCV207,6091684,2016-01-01,2099-12-31,B,1.0,200.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F5A-FV1040,6091684,2016-05-23,2099-12-31,B,1.0,200.0,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F3U-LCV601,6092798,2016-01-01,2099-12-31,B,1.0,234.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-TCV105,6092798,2016-01-01,2099-12-31,B,1.0,234.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F4U-HC402,6092798,2016-05-23,2099-12-31,B,1.0,234.0,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F4U-TCV-401,6092798,2016-12-19,2099-12-31,B,1.0,234.0,2021-12-31,1838,5.0,0.2,PSP
F601,F3U-LIC-401,6160848,2016-05-23,2099-12-31,B,1.0,980.6666666666666,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F4U-LT-401,6160848,2016-01-01,2099-12-31,B,1.0,980.6666666666666,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-LIC303,6093866,2016-05-23,2099-12-31,B,1.0,384.0,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F3U-UGA102AT,6093866,2016-05-23,2099-12-31,B,3.0,384.0,2021-12-31,2048,6.0,0.5,PSP
F601,F3U-UGA153A,6093866,2016-05-23,2099-12-31,B,1.0,384.0,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F3U-LIC303,6094406,2016-05-23,2099-12-31,B,1.0,789.0,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F5U-DA101,6094406,2016-06-21,2099-12-31,B,1.0,789.0,2021-12-31,2019,6.0,0.16666666666666666,PSP
F601,F3U-LIC710A,6090663,2016-01-01,2099-12-31,B,1.0,367.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F5O-5204UD,6090663,2021-01-26,2099-12-31,B,1.0,367.0,2021-12-31,339,1.0,1.0,PSP
F601,F3U-PA902A,6090866,2016-01-01,2099-12-31,B,6.0,378.0,2021-12-31,2191,6.0,1.0,PSP
F601,F3U-WGA-601B-AL,6090866,2016-01-01,2099-12-31,B,2.0,378.0,2021-12-31,2191,6.0,0.3333333333333333,PSP
F601,F4O-4006J,6090866,2021-01-26,2099-12-31,B,20.0,378.0,2021-12-31,339,1.0,20.0,PSP
F601,F3U-PCV101,6092467,2016-01-01,2099-12-31,B,1.0,426.5,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-UDC101,6092467,2016-01-01,2099-12-31,B,1.0,426.5,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-PCV101,6157144,2016-01-01,2099-12-31,B,1.0,451.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-PCV403,6091380,2016-01-01,2099-12-31,B,1.0,417.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-PCV403,6168358,2016-01-01,2099-12-31,B,2.0,178.0,2021-12-31,2191,6.0,0.3333333333333333,PSP
F601,F6A-125D,6168358,2016-06-21,2099-12-31,B,2.0,178.0,2021-12-31,2019,6.0,0.3333333333333333,PSP
F601,F3U-PIC711,6090935,2017-01-16,2099-12-31,B,1.0,650.0,2021-12-31,1810,5.0,0.2,PSP
F601,F4U-UDC101,6090935,2016-01-01,2099-12-31,B,1.0,650.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-PRCA204,6090825,2016-05-23,2099-12-31,B,1.0,287.0,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F4A-103J,6090825,2017-01-04,2099-12-31,B,1.0,287.0,2021-12-31,1822,5.0,0.2,PSP
F601,F3U-TRA103,6090776,2016-01-01,2099-12-31,B,5.0,138.0,2021-12-31,2191,6.0,0.8333333333333334,PSP
F601,F4U-UDC101,6090776,2016-01-01,2099-12-31,B,1.0,138.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-UDA201,6085869,2016-01-01,2099-12-31,B,5.0,91.0,2021-12-31,2191,6.0,0.8333333333333334,PSP
F601,F3U-UDA201,6085873,2016-01-01,2099-12-31,B,1.0,271.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-UDC101,6085873,2016-01-01,2099-12-31,B,2.0,271.0,2021-12-31,2191,6.0,0.3333333333333333,PSP
F601,F3U-UEA201,6085873,2016-01-01,2099-12-31,B,2.0,271.0,2021-12-31,2191,6.0,0.3333333333333333,PSP
F601,F3U-UDA201,6085882,2016-01-01,2099-12-31,C,4.0,137.0,2021-12-31,2191,6.0,0.6666666666666666,PSP
F601,F3U-UGA101A,6085882,2016-01-01,2099-12-31,C,1.0,137.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F4A-P232B,6085882,2016-05-23,2099-12-31,C,3.0,137.0,2021-12-31,2048,6.0,0.5,PSP
F601,F3U-UDA201,6086615,2016-01-01,2099-12-31,B,23.0,217.0,2021-12-31,2191,6.0,3.8333333333333335,PSP
F601,F4U-UFF-301,6086615,2016-05-23,2099-12-31,B,197.0,217.0,2021-12-31,2048,6.0,32.833333333333336,PSP
F601,F3U-UDA201,6154126,2016-01-01,2099-12-31,C,20.0,184.0,2021-12-31,2191,6.0,3.3333333333333335,PSP
F601,F3U-UDA401,6154126,2016-05-23,2099-12-31,C,180.0,184.0,2021-12-31,2048,6.0,30.0,PSP
F601,F3U-UDA401,6081046,2016-05-23,2099-12-31,B,5.0,259.0,2021-12-31,2048,6.0,0.8333333333333334,PSP
F601,F3U-UDA401,6081098,2016-05-23,2099-12-31,B,6.0,132.0,2021-12-31,2048,6.0,1.0,PSP
F601,FPU-4852V,6081098,2016-06-09,2099-12-31,B,1.0,132.0,2021-12-31,2031,6.0,0.16666666666666666,PSP
F601,FPU-6901V,6081098,2016-01-01,2099-12-31,B,3.0,132.0,2021-12-31,2191,6.0,0.5,PSP
F601,F3U-UDA401,6082749,2016-05-23,2099-12-31,B,55.0,164.0,2021-12-31,2048,6.0,9.166666666666666,PSP
F601,F5A-109F,6082749,2016-05-23,2099-12-31,B,10.0,164.0,2021-12-31,2048,6.0,1.6666666666666667,PSP
F601,F3U-UDA401,6086061,2016-05-23,2099-12-31,B,6.0,154.0,2021-12-31,2048,6.0,1.0,PSP
F601,F3U-UEA163,6086061,2016-01-01,2099-12-31,B,1.0,154.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F4U-UGA-102A,6086061,2016-05-23,2099-12-31,B,1.0,154.0,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F5O-5004JAC,6086061,2016-06-21,2099-12-31,B,1.0,154.0,2021-12-31,2019,6.0,0.16666666666666666,PSP
F601,F3U-UDA401,6154245,2016-05-23,2099-12-31,B,1.0,216.0,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F4U-FCV-401,6154245,2016-05-23,2099-12-31,B,1.0,216.0,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F5U-DA401,6154245,2016-06-21,2099-12-31,B,1.0,216.0,2021-12-31,2019,6.0,0.16666666666666666,PSP
F601,F6P-2342WFA,6154245,2021-01-26,2099-12-31,B,1.0,216.0,2021-12-31,339,1.0,1.0,PSP
F601,F3U-UDA401,6163271,2016-05-23,2099-12-31,B,4.0,303.0,2021-12-31,2048,6.0,0.6666666666666666,PSP
F601,F4U-UGA-101C,6163271,2016-01-01,2099-12-31,B,2.0,303.0,2021-12-31,2191,6.0,0.3333333333333333,PSP
F601,F5O-5003U,6163271,2021-01-26,2099-12-31,B,1.0,303.0,2021-12-31,339,1.0,1.0,PSP
F601,F3U-UDA401,6166510,2016-05-23,2099-12-31,B,1.0,287.0,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F3U-UDC101,6083187,2016-01-01,2099-12-31,B,6.0,260.0,2021-12-31,2191,6.0,1.0,PSP
F601,F5U-DA401,6083187,2016-06-21,2099-12-31,B,2.0,260.0,2021-12-31,2019,6.0,0.3333333333333333,PSP
F601,F5U-GF201A,6083187,2016-06-21,2099-12-31,B,5.0,260.0,2021-12-31,2019,6.0,0.8333333333333334,PSP
F601,F6A-103JT,6083187,2016-01-01,2099-12-31,B,1.0,260.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-UDC101,6083260,2016-01-01,2099-12-31,B,1.0,237.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-UDC101,6083804,2016-01-01,2099-12-31,B,1.0,238.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-UDC101,6083843,2016-01-01,2099-12-31,B,1.0,218.66666666666666,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-WGA601BT,6083843,2016-05-23,2099-12-31,B,2.0,218.66666666666666,2021-12-31,2048,6.0,0.3333333333333333,PSP
F601,F4A-105JHP,6083843,2016-05-23,2099-12-31,B,1.0,218.66666666666666,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F3U-UDC101,6084942,2016-01-01,2099-12-31,B,1.0,338.75,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F6P-4025JA,6084942,2021-01-26,2099-12-31,B,3.0,338.75,2021-12-31,339,1.0,3.0,PSP
F601,F3U-UDC101,6086235,2016-01-01,2099-12-31,B,2.0,219.0,2021-12-31,2191,6.0,0.3333333333333333,PSP
F601,F3U-UDC101,6086471,2016-01-01,2099-12-31,B,40.0,216.66666666666666,2021-12-31,2191,6.0,6.666666666666667,PSP
F601,F5O-6007U,6086471,2021-01-26,2099-12-31,B,48.0,216.66666666666666,2021-12-31,339,1.0,48.0,PSP
F601,F5U-DC101,6086471,2016-06-21,2099-12-31,B,14.0,216.66666666666666,2021-12-31,2019,6.0,2.3333333333333335,PSP
F601,F3U-UDC101,6086472,2016-01-01,2099-12-31,B,100.0,238.0,2021-12-31,2191,6.0,16.666666666666668,PSP
F601,F3U-UDC101,6086473,2016-01-01,2099-12-31,B,22.0,482.0,2021-12-31,2191,6.0,3.6666666666666665,PSP
F601,F3U-UFA301,6086473,2016-05-23,2099-12-31,B,22.0,482.0,2021-12-31,2048,6.0,3.6666666666666665,PSP
F601,F3U-UGA205A,6086473,2016-05-23,2099-12-31,B,22.0,482.0,2021-12-31,2048,6.0,3.6666666666666665,PSP
F601,F3U-UDC101,6086497,2016-01-01,2099-12-31,B,76.0,324.5,2021-12-31,2191,6.0,12.666666666666666,PSP
F601,F5A-101B,6086497,2016-01-01,2099-12-31,B,12.0,324.5,2021-12-31,2191,6.0,2.0,PSP
F601,F5A-105D,6086497,2016-05-23,2099-12-31,B,24.0,324.5,2021-12-31,2048,6.0,4.0,PSP
F601,F5A-107C,6086497,2016-05-23,2099-12-31,B,24.0,324.5,2021-12-31,2048,6.0,4.0,PSP
F601,F3U-UDC101,6086525,2016-01-01,2099-12-31,B,14.0,301.0,2021-12-31,2191,6.0,2.3333333333333335,PSP
F601,F4A-1105C,6086525,2016-05-23,2099-12-31,B,10.0,301.0,2021-12-31,2048,6.0,1.6666666666666667,PSP
F601,F4A-119C,6086525,2016-05-23,2099-12-31,B,6.0,301.0,2021-12-31,2048,6.0,1.0,PSP
F601,F4U-UDC101,6086525,2016-01-01,2099-12-31,B,14.0,301.0,2021-12-31,2191,6.0,2.3333333333333335,PSP
F601,F5A-105D,6086525,2016-05-23,2099-12-31,B,10.0,301.0,2021-12-31,2048,6.0,1.6666666666666667,PSP
F601,F5O-6007U,6086525,2021-01-26,2099-12-31,B,4.0,301.0,2021-12-31,339,1.0,4.0,PSP
F601,F3U-UDC101,6086685,2016-01-01,2099-12-31,B,1.0,267.5,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F4U-UEA-151B,6086685,2016-01-01,2099-12-31,B,1.0,267.5,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-UDC101,6086708,2016-01-01,2099-12-31,B,1.0,585.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-UEA202,6086708,2016-01-01,2099-12-31,B,2.0,585.0,2021-12-31,2191,6.0,0.3333333333333333,PSP
F601,F3U-UDC101,6086874,2016-01-01,2099-12-31,B,1.0,250.66666666666666,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F3U-UDC101,6090600,2016-01-01,2099-12-31,B,1500.0,706.5,2021-12-31,2191,6.0,250.0,PSP
F601,F3U-UDC101,6090841,2016-01-01,2099-12-31,B,1.0,428.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
F601,F4A-123C,6090841,2016-05-23,2099-12-31,B,1.0,428.0,2021-12-31,2048,6.0,0.16666666666666666,PSP
F601,F3U-UDC101,6090846,2016-01-01,2099-12-31,B,2.0,285.5,2021-12-31,2191,6.0,0.3333333333333333,PSP
F601,F3U-UDC101,6091149,2016-01-01,2099-12-31,B,1.0,518.0,2021-12-31,2191,6.0,0.16666666666666666,PSP
